,carID,brand,model,price,transmission,mileage,fuelType,tax,mpg,engineSize,paintQuality%,previousOwners,hasDamage,car_age
295,33549,hyundai,i800,13495,manual,40000,diesel,300.0,37.7,2.5,65,2,0.0,4
296,26122,ford,fiesta,9670,manual,,petrol,150.0,65.7,1.0,58,2,0.0,3
297,58225,opel,mokka x,12698,manual,20016,petrol,145.0,47.1,1.4,79,0,0.0,2
298,27548,ford,focus,10990,manual,9667,petrol,,,1.0,46,2,0.0,3
299,33877,hyundai,i20,7999,manual,44120,petrol,150.0,62.8,1.0,82,2,0.0,3
300,65230,opel,astra,9998,semi-auto,19807,petrol,145.0,51.4,1.4,,3,0.0,3
301,47873,skoda,octavia,11490,manual,14017,petrol,30.0,55.4,1.4,52,3,0.0,3
302,24040,ford,mondeo,15498,automatic,25950,petrol,150.0,44.8,1.5,65,4,0.0,2
303,58859,opel,corsa,7898,manual,7312,petrol,30.0,55.4,1.4,42,2,0.0,4
304,50236,skoda,octavia,8495,manual,65299,diesel,0.0,74.3,1.6,37,3,,6
305,29419,ford,kuga,14750,manual,15093,diesel,145.0,64.2,1.5,57,4,0.0,3
306,70849,vw,polo,10542,,12000,,20.0,60.1,1.2,33,,0.0,4
307,62249,opel,corsa,10990,manual,318,petrol,145.0,43.5,1.4,42,0,0.0,1
308,57340,opel,insignia,13699,manual,23889,petrol,145.0,50.4,1.5,63,3,0.0,2
309,28240,ford,fiesta,7999,manual,30900,petrol,0.0,65.7,1.0,86,4,0.0,4
310,29804,ford,focus,12750,manual,3640,petrol,145.0,60.1,1.0,38,2,0.0,3
311,10016,bmw,x3,33292,semi-auto,6500,diesel,145.0,54.3,2.0,74,,0.0,1
312,30827,ford,fiesta,12991,manual,9476,petrol,150.0,47.9,1.6,34,4,0.0,3
313,47845,skoda,fabia,11495,semi-auto,9576,petrol,145.0,61.4,1.0,94,2,0.0,3
314,40106,mercedes,c class,27295,semi-auto,4200,diesel,,,1.6,41,2,0.0,1
315,64908,opel,corsa,7290,manual,19613,petrol,30.0,55.4,1.4,81,1,0.0,4
316,40795,mercedes,c class,26980,semi-auto,9477,diesel,,,2.0,54,3,0.0,1
317,27237,ford,focus,14925,manual,12987,petrol,,,1.0,51,4,0.0,1
318,38569,mercedes,a class,25490,semi-auto,1949,petrol,145.0,53.3,1.3,55,4,0.0,1
319,37166,mercedes,e class,8999,automatic,83763,diesel,145.0,55.4,2.1,51,1,0.0,8
320,46681,mercedes,c class,16495,semi-auto,34270,diesel,,,1.6,68,3,0.0,3
321,60927,opel,astra,16650,manual,20,petrol,145.0,54.3,1.2,91,2,0.0,0
322,75528,vw,tiguan,17299,manual,25638,diesel,160.0,50.4,2.0,50,3,0.0,4
323,60816,opel,insignia,9649,manual,29672,diesel,20.0,72.4,1.6,39,3,0.0,4
324,61103,opel,astra,8800,manual,13915,petrol,125.0,51.4,1.4,77,4,0.0,4
325,71090,vw,golf,14995,manual,,diesel,150.0,57.7,1.6,83,2,0.0,2
326,26318,ford,,11990,manual,21289,petrol,150.0,60.1,1.0,56,0,0.0,2
327,53068,toyota,rav4,20250,automatic,29200,hybrid,20.0,57.6,2.5,47,1,0.0,4
328,67095,vw,polo,18995,semi-auto,2572,petrol,145.0,39.8,2.0,71,0,,1
329,69948,vw,,23990,automatic,6000,petrol,145.0,11.4,1.5,37,3,0.0,1
330,7979,bmw,1 series,14500,automatic,27245,diesel,145.0,68.9,2.0,89,3,0.0,3
331,72764,vw,golf,12995,manual,26039,petrol,30.0,53.3,1.4,61,2,0.0,3
332,15974,ford,focus,18797,manual,11597,diesel,145.0,67.3,2.0,62,1,,2
333,44731,mercedes,c class,21495,semi-auto,17442,diesel,145.0,58.9,2.1,91,3,0.0,3
334,37522,mercedes,c class,20365,semi-auto,21430,petrol,145.0,49.6,2.0,89,4,0.0,4
335,38777,mercedes,gle class,26998,semi-auto,37610,diesel,150.0,42.8,3.0,31,0,0.0,3
336,27674,ford,ecosport,9400,manual,32105,petrol,125.0,53.3,1.0,80,4,0.0,4
337,39335,mercedes,e class,24780,semi-auto,2000,diesel,145.0,72.4,2.0,60,4,0.0,1
338,40268,mercedes,e class,18936,automatic,21195,diesel,20.0,72.4,2.0,56,,0.0,3
339,6569,audi,a4,27950,automatic,2777,petrol,145.0,40.9,2.0,79,1,0.0,1
340,73173,vw,touran,17498,manual,12371,petrol,125.0,52.3,1.2,46,0,0.0,4
341,53644,toyota,c hr,24990,automatic,8665,hybrid,135.0,74.3,1.8,61,3,0.0,1
342,47682,skoda,citigo,8995,,2490,petrol,145.0,65.7,1.0,54,3,0.0,1
343,564,audi,a4,42840,semi-auto,5233,diesel,145.0,39.2,3.0,71,3,0.0,0
344,31664,hyundai,i10,7497,manual,11841,petrol,145.0,,1.0,94,4,0.0,2
345,51256,toyota,yaris,7995,manual,24790,petrol,0.0,66.0,1.0,90,4,0.0,4
346,27565,ford,focus,17750,manual,5597,petrol,,,2.0,42,2,0.0,3
347,16962,ford,focus,19950,automatic,7142,diesel,,,2.0,41,,0.0,1
348,49486,skoda,roomster,7995,semi-auto,24606,,145.0,49.6,1.2,68,0,0.0,6
349,69383,vw,passat,14250,semi-auto,20168,petrol,145.0,56.5,1.4,33,4,0.0,3
350,4568,audi,q3,18750,semi-auto,23950,diesel,145.0,56.5,2.0,72,1,0.0,3
351,30042,ford,fiesta,9495,manual,38901,petrol,145.0,47.9,1.6,75,3,0.0,6
352,47927,skoda,fabia,8498,manual,27450,petrol,150.0,57.7,,87,4,0.0,2
353,66909,vw,polo,15995,manual,6401,petrol,150.0,49.6,1.0,87,3,0.0,1
354,652,audi,a3,30990,semi-auto,6000,petrol,145.0,41.5,1.5,32,1,0.0,0
355,72051,vw,passat,16998,semi-auto,27996,petrol,145.0,55.4,1.4,64,4,0.0,2
356,21476,ford,focus,13450,manual,17897,petrol,145.0,57.7,1.0,62,4,0.0,2
357,10299,bmw,4 series,24250,semi-auto,10125,diesel,145.0,151.0,2.0,90,3,0.0,1
358,52042,toyota,prius,22490,automatic,1995,hybrid,135.0,61.4,1.8,47,1,0.0,1
359,44701,mercedes,c class,26299,semi-auto,8059,petrol,,9.4,1.5,73,1,0.0,1
360,24750,ford,fiesta,17000,manual,796,petrol,,58.9,1.0,80,4,0.0,1
361,65571,vw,up!,9999,manual,,petrol,145.0,54.3,1.0,68,0,0.0,1
362,3242,audi,a3,16000,manual,26249,diesel,30.0,67.3,1.6,84,2,0.0,3
363,61302,opel,mokka,9210,manual,18348,petrol,160.0,44.8,1.4,67,4,0.0,4
364,2255,audi,q7,46950,automatic,36813,diesel,300.0,39.2,4.0,85,1,0.0,3
365,4878,audi,q3,24990,manual,6000,petrol,145.0,40.9,1.5,44,4,0.0,1
366,42454,mercedes,c class,29998,semi-auto,28000,petrol,,,2.0,93,2,0.0,1
367,56343,opel,corsa,8995,manual,11500,petrol,145.0,54.3,1.4,83,0,0.0,3
368,39965,mercedes,a class,22250,manual,3434,petrol,145.0,28.5,1.3,3,0,0.0,1
369,52491,toyota,c hr,19543,automatic,27310,hybrid,0.0,,1.8,78,2,0.0,3
370,54881,toyota,aygo,5052,manual,30577,petrol,0.0,65.7,1.0,40,0,,6
371,54718,toyota,corolla,21995,automatic,8789,hybrid,135.0,85.6,1.8,34,4,0.0,1
372,37785,mercedes,glc class,22498,semi-auto,25220,diesel,125.0,56.5,2.1,65,1,0.0,4
373,41200,mercedes,glc class,22650,automatic,52567,diesel,125.0,56.5,2.1,35,3,0.0,4
374,65856,vw,golf,13600,manual,31054,diesel,20.0,67.3,2.0,38,0,0.0,6
375,69189,vw,t roc,33990,semi-auto,3500,petrol,145.0,32.5,2.0,77,4,0.0,1
376,18425,ford,fiesta,10500,manual,33760,petrol,145.0,65.7,1.0,58,0,0.0,2
377,27783,ford,kuga,17000,manual,15555,diesel,145.0,54.3,2.0,92,3,0.0,3
378,43962,mercedes,a class,21599,semi-auto,1557,diesel,145.0,65.7,1.5,84,4,0.0,1
379,42632,mercedes,b class,16299,manual,6364,petrol,145.0,49.6,1.6,59,0,0.0,2
380,47876,skoda,citigo,6990,manual,20453,petrol,145.0,64.2,1.0,31,4,0.0,3
381,967,audi,a1,21746,semi-auto,3000,petrol,145.0,44.8,1.0,98,4,0.0,0
382,71618,vw,sharan,23290,semi-auto,9277,diesel,145.0,41.5,2.0,56,1,0.0,1
383,63812,opel,grandland x,13886,manual,17821,petrol,145.0,44.1,1.2,85,3,0.0,2
384,63524,opel,corsa,7680,manual,28033,petrol,30.0,55.4,1.4,53,0,0.0,3
385,701,audi,,20999,manual,5000,petrol,145.0,47.1,1.0,36,1,0.0,1
386,65819,vw,polo,13999,manual,5000,petrol,145.0,52.3,1.0,,4,0.0,1
387,47500,skoda,kodiaq,19995,manual,15285,diesel,145.0,52.3,2.0,86,0,0.0,2
388,47005,skoda,yeti outdoor,12490,semi-auto,43358,petrol,145.0,51.4,1.2,95,2,0.0,3
389,63990,opel,insignia,3995,manual,55041,petrol,265.0,37.2,1.8,53,3,0.0,9
390,65525,vw,golf,11950,,17492,petrol,30.0,53.3,1.4,30,4,0.0,4
391,32752,hyundai,i20,9445,manual,,petrol,145.0,46.3,1.2,73,,0.0,2
392,38895,mercedes,gla class,18749,manual,20646,diesel,145.0,64.2,2.1,42,2,0.0,2
393,71236,vw,passat,13999,semi-auto,41362,diesel,150.0,60.1,2.0,70,3,0.0,3
394,8748,bmw,3 series,24898,semi-auto,11249,diesel,150.0,,2.0,69,4,0.0,1
395,73752,vw,tiguan,15499,manual,,diesel,145.0,58.9,2.0,55,1,0.0,3
396,21406,ford,s max,19750,semi-auto,28000,diesel,160.0,51.4,2.0,86,2,0.0,3
397,37585,mercedes,c class,19849,semi-auto,14017,petrol,,,1.5,49,3,0.0,1
398,70752,vw,up!,9650,manual,1711,petrol,150.0,54.3,1.0,53,1,0.0,1
399,60984,opel,corsa,9495,automatic,23047,petrol,145.0,47.9,1.4,79,3,0.0,4
400,24035,ford,fiesta,10499,manual,12295,petrol,0.0,65.7,1.0,82,0,0.0,3
401,21222,ford,kuga,15000,manual,23353,diesel,150.0,60.1,2.0,70,1,0.0,2
402,43435,mercedes,v class,26490,automatic,48500,diesel,,45.6,2.1,63,3,0.0,5
403,21218,ford,focus,13000,manual,12456,petrol,,,1.0,68,4,0.0,3
404,45644,mercedes,e class,30399,semi-auto,5789,diesel,145.0,57.7,2.0,95,4,,2
405,48016,skoda,octavia,12490,manual,43700,diesel,150.0,68.9,1.6,42,2,0.0,3
406,47320,skoda,scala,20995,automatic,3882,diesel,145.0,54.3,1.6,36,3,0.0,1
407,50244,skoda,fabia,5895,manual,26031,petrol,20.0,58.8,1.0,34,3,0.0,5
408,39527,mercedes,c class,23250,semi-auto,9169,petrol,145.0,44.1,1.5,96,4,0.0,1
409,2038,audi,q3,25000,manual,4500,petrol,145.0,40.9,1.5,70,4,0.0,1
410,68637,vw,polo,14290,manual,4325,petrol,150.0,52.3,1.0,52,1,0.0,1
411,24221,ford,focus,14995,manual,12075,petrol,145.0,60.1,1.0,84,0,0.0,1
412,35672,mercedes,c class,30976,automatic,5552,petrol,145.0,44.1,2.0,45,0,0.0,1
413,71027,vw,polo,9498,manual,7157,petrol,20.0,60.1,1.0,30,4,0.0,4
414,66965,vw,golf,15497,manual,42700,petrol,150.0,47.1,2.0,51,2,0.0,5
415,25603,ford,fiesta,9400,manual,9405,petrol,145.0,54.3,1.2,53,0,0.0,3
416,53606,toyota,yaris,11500,manual,10644,petrol,145.0,47.9,1.5,51,2,0.0,1
417,4591,audi,a5,27491,automatic,5000,petrol,145.0,39.8,2.0,70,4,0.0,1
418,75743,vw,golf,21389,semi-auto,7800,diesel,145.0,53.3,2.0,65,0,0.0,1
419,36591,mercedes,c class,32998,semi-auto,17,petrol,,,1.5,54,1,0.0,1
420,17532,ford,fiesta,11000,manual,24813,petrol,145.0,56.5,1.0,56,4,0.0,2
421,41143,mercedes,e class,18400,automatic,45266,diesel,20.0,72.4,2.0,54,0,0.0,3
422,37492,mercedes,c class,30480,semi-auto,1989,diesel,,,2.0,31,2,0.0,0
423,71768,vw,passat,10499,automatic,64535,diesel,30.0,60.1,2.0,58,3,0.0,4
424,253,audi,a6,18275,semi-auto,64919,diesel,,58.9,2.0,,1,0.0,4
425,5994,audi,,31990,semi-auto,4432,petrol,150.0,40.4,1.5,98,,0.0,0
426,60288,opel,astra,12600,manual,24285,petrol,145.0,45.6,1.6,75,0,0.0,2
427,24304,ford,s max,14331,automatic,33230,diesel,125.0,52.3,2.0,56,3,0.0,4
428,5442,audi,a3,16990,semi-auto,8129,petrol,145.0,56.5,1.5,48,1,0.0,3
429,35569,mercedes,gle class,26998,semi-auto,20113,diesel,200.0,47.9,2.1,59,3,0.0,3
430,70741,vw,caddy maxi life,22788,semi-auto,1581,diesel,145.0,46.3,2.0,79,4,0.0,1
431,60696,opel,astra,15995,manual,10,diesel,145.0,58.9,1.6,53,0,0.0,1
432,38778,mercedes,c class,9750,automatic,69700,diesel,145.0,53.3,2.1,31,0,0.0,7
433,50695,skoda,superb,28950,automatic,9229,diesel,145.0,47.1,2.0,38,2,0.0,1
434,64658,opel,mokka x,10990,manual,17000,petrol,145.0,47.1,1.4,32,4,0.0,3
435,68538,vw,golf,14390,manual,13900,petrol,125.0,44.1,1.4,72,1,0.0,4
436,47846,skoda,octavia,10999,automatic,23771,petrol,30.0,58.9,2.6,46,1,0.0,4
437,17531,ford,fiesta,9495,manual,15354,petrol,,65.7,1.0,83,2,0.0,3
438,56599,opel,astra,1950,automatic,112000,petrol,305.0,36.2,1.8,71,2,0.0,11
439,74439,vw,polo,10990,manual,10000,,20.0,60.1,1.2,76,4,0.0,3
440,72401,vw,passat,12995,semi-auto,43696,diesel,20.0,70.6,1.6,54,0,0.0,4
441,70151,vw,tiguan,16495,automatic,33250,diesel,160.0,49.6,2.0,54,,0.0,4
442,16342,,,8600,manual,28820,diesel,0.0,74.4,1.5,,0,0.0,3
443,24113,ford,kuga,14950,manual,13411,diesel,125.0,60.1,,83,1,0.0,
444,56230,opel,astra,10998,semi-auto,10799,petrol,125.0,50.4,1.4,63,0,0.0,4
445,51476,toyota,auris,11998,automatic,3589,petrol,20.0,61.4,1.2,46,4,0.0,3
446,57462,opel,mokka,9739,manual,17025,diesel,20.0,68.9,1.6,49,0,0.0,4
447,18494,ford,fiesta,8450,manual,29303,petrol,0.0,65.7,1.0,95,3,0.0,4
448,42157,mercedes,e class,11795,automatic,53300,diesel,125.0,58.9,2.1,80,0,0.0,7
449,73451,vw,golf,8490,manual,27000,diesel,0.0,74.3,1.6,41,3,0.0,4
450,19081,ford,focus,18947,manual,9615,petrol,,,2.0,52,4,0.0,2
451,5012,audi,q3,30990,semi-auto,1000,petrol,150.0,40.4,1.5,57,0,0.0,0
452,44587,mercedes,a class,14500,automatic,54276,diesel,20.0,68.9,2.1,46,2,,4
453,58285,opel,corsa,9149,manual,7628,petrol,145.0,43.5,1.4,61,0,0.0,2
454,36621,mercedes,c class,41499,semi-auto,8116,petrol,,,3.0,33,2,0.0,1
455,42529,mercedes,b class,24790,semi-auto,7463,diesel,145.0,55.4,,62,4,0.0,1
456,33261,hyundai,tucson,18895,semi-auto,4367,petrol,150.0,36.2,1.6,58,0,0.0,1
457,6373,audi,a4,10000,manual,80120,diesel,30.0,62.8,2.0,72,2,0.0,6
458,3306,audi,a3,17980,manual,23663,diesel,125.0,89.8,2.0,53,0,0.0,4
459,34317,hyundai,getz,1995,,57000,petrol,125.0,51.4,1.1,45,4,,13
460,8676,bmw,1 series,10800,manual,60281,diesel,20.0,70.6,1.5,61,3,0.0,3
461,67639,vw,t roc,11489,manual,17954,petrol,150.0,60.1,1.0,66,2,0.0,3
462,70662,vw,polo,11912,,16000,petrol,20.0,60.1,1.2,78,0,0.0,3
463,73419,vw,golf,19990,semi-auto,2232,diesel,150.0,54.3,1.6,79,3,0.0,0
464,67703,vw,t roc,21290,manual,1780,diesel,145.0,50.4,1.6,63,,0.0,1
465,11088,bmw,1 series,14298,manual,22265,diesel,20.0,70.6,1.5,44,4,0.0,4
466,56837,opel,viva,5725,manual,7000,petrol,20.0,62.8,1.0,46,4,0.0,4
467,48038,skoda,yeti outdoor,11995,semi-auto,19805,petrol,125.0,51.4,1.2,125,1,0.0,5
468,71964,vw,polo,8998,manual,17602,petrol,303.1488914624556,60.1,1.0,92,0,0.0,3
469,14562,bmw,1 series,15295,automatic,28893,,235.0,37.7,3.0,49,4,0.0,6
470,46280,mercedes,c class,26995,semi-auto,6447,diesel,145.0,64.2,,31,0,0.0,1
471,58602,opel,astra,9850,manual,30000,petrol,145.0,62.8,1.0,85,0,0.0,3
472,62127,opel,mokka,7995,manual,41123,diesel,125.0,57.6,1.7,35,1,0.0,6
473,52690,toyota,yaris,11975,automatic,23330,hybrid,0.0,78.0,1.5,73,4,0.0,4
474,6931,audi,a1,19990,semi-auto,1234,petrol,145.0,47.1,1.0,36,2,0.0,1
475,51713,toyota,yaris,9725,,,petrol,145.0,60.1,1.5,97,3,0.0,3
476,48992,skoda,octavia,18000,semi-auto,10096,,150.0,64.2,2.0,45,1,0.0,1
477,55987,opel,insignia,11699,manual,16500,petrol,145.0,47.1,1.5,56,2,0.0,3
478,64161,opel,insignia,17930,manual,31212,diesel,145.0,53.3,2.0,49,2,0.0,1
479,67059,vw,golf,20790,manual,2500,,145.0,50.4,1.5,76,3,0.0,0
480,25927,ford,fiesta,17500,manual,3341,petrol,145.0,60.1,1.0,85,1,0.0,1
481,3799,audi,a4,13110,semi-auto,51124,diesel,0.0,72.4,2.0,81,3,0.0,4
482,23400,ford,ka+,10500,manual,5,petrol,145.0,47.9,1.2,84,0,0.0,1
483,54612,toyota,yaris,11398,manual,10997,petrol,145.0,47.1,1.5,96,1,0.0,2
484,40346,mercedes,c class,29899,automatic,4500,diesel,,,2.0,53,4,0.0,1
485,18388,ford,fiesta,10500,manual,35620,,145.0,65.7,1.0,60,3,0.0,2
486,74030,vw,golf,20498,manual,8,diesel,145.0,62.8,2.0,58,2,0.0,1
487,58278,opel,combo life,12495,manual,550,diesel,145.0,53.3,1.5,31,0,0.0,2
488,26280,ford,focus,9980,manual,27700,petrol,,,1.0,93,1,0.0,3
489,50616,skoda,fabia,11995,manual,5500,petrol,145.0,61.4,1.0,77,1,0.0,1
490,16386,ford,focus,16000,manual,4500,petrol,,,1.0,51,0,0.0,1
491,16454,ford,fiesta,12000,manual,30418,petrol,145.0,62.8,1.0,58,4,0.0,2
492,34460,hyundai,tucson,13500,manual,9654,diesel,145.0,61.7,1.7,92,3,0.0,3
493,44251,mercedes,c class,2495,automatic,110461,diesel,,,2.1,57,1,0.0,15
494,20322,ford,focus,15940,manual,6259,diesel,,,1.5,60,0,0.0,1
495,21349,ford,ecosport,13895,automatic,28536,petrol,145.0,48.7,1.0,34,1,0.0,2
496,17599,ford,fiesta,11499,manual,16891,petrol,145.0,65.7,1.0,46,2,0.0,2
497,75643,vw,passat,20998,semi-auto,50,diesel,145.0,49.6,1.6,88,4,0.0,0
498,54770,toyota,aygo,9750,manual,3765,petrol,145.0,57.7,1.0,61,4,0.0,1
499,53160,toyota,auris,15295,automatic,17660,hybrid,135.0,78.5,1.8,56,4,0.0,3
500,3137,audi,q2,16495,manual,26500,petrol,145.0,52.3,1.4,61,4,0.0,3
501,33222,hyundai,i30,13498,manual,5449,petrol,150.0,45.6,1.0,82,6,0.0,1
502,27936,ford,focus,9899,manual,33228,petrol,,,1.0,94,0,0.0,4
503,30402,ford,kuga,13100,manual,36972,diesel,,60.1,2.0,30,1,0.0,
504,32741,hyundai,tucson,19970,automatic,20000,diesel,150.0,46.3,1.6,72,0,0.0,9
505,51422,toyota,c hr,15790,manual,12600,petrol,145.0,41.5,1.2,80,3,0.0,2
506,56682,opel,astra,14990,manual,100,petrol,145.0,54.3,1.2,87,0,0.0,0
507,21787,ford,focus,15500,manual,13036,petrol,200.0,41.5,2.0,63,2,0.0,4
508,73472,vw,polo,14999,manual,6705,petrol,145.0,52.3,1.0,76,3,0.0,1
509,45739,mercedes,a class,19860,semi-auto,11149,diesel,145.0,65.7,1.5,36,2,0.0,2
510,73483,vw,,18790,manual,1500,petrol,145.0,48.7,1.0,53,0,0.0,0
511,45903,mercedes,c class,16964,automatic,20281,diesel,30.0,64.2,2.1,55,2,0.0,6
512,57628,opel,corsa,9995,manual,30000,petrol,235.0,37.7,1.6,58,2,0.0,5
513,22181,ford,focus,18497,manual,13169,petrol,145.0,41.5,2.0,35,3,0.0,2
514,43771,mercedes,c class,15981,semi-auto,49552,diesel,,,2.1,,2,0.0,6
515,16812,ford,ecosport,15150,manual,48,petrol,,53.3,1.0,52,2,0.0,1
516,1934,audi,a6,20190,semi-auto,13664,diesel,30.0,61.4,2.0,88,1,0.0,4
517,10579,bmw,2 series,17110,semi-auto,34032,diesel,145.0,65.7,2.0,78,4,0.0,3
518,38576,mercedes,c class,26249,automatic,22571,diesel,145.0,54.3,2.1,40,2,0.0,3
519,11878,bmw,x3,34000,automatic,2483,petrol,145.0,30.4,2.0,52,4,0.0,1
520,32915,hyundai,i20,10000,manual,13976,petrol,150.0,58.9,1.2,85,1,0.0,2
521,71565,vw,golf,27800,automatic,6639,petrol,,32.8,2.0,43,3,0.0,1
522,14391,bmw,5 series,29998,semi-auto,5000,diesel,145.0,62.8,2.0,35,2,0.0,1
523,9126,bmw,1 series,8490,manual,50000,petrol,125.0,50.4,1.6,78,0,0.0,5
524,69501,vw,beetle,13500,,24104,petrol,150.0,53.3,1.2,36,0,0.0,2
525,18500,ford,focus,10250,manual,29705,petrol,,,1.0,81,3,0.0,4
526,46567,mercedes,a class,16998,semi-auto,29160,diesel,20.0,67.3,2.1,55,4,0.0,4
527,55033,toyota,yaris,9998,manual,19285,petrol,145.0,56.5,1.5,90,3,0.0,3
528,59584,opel,corsa,9990,manual,100,,145.0,43.5,1.4,44,4,0.0,1
529,28169,ford,focus,14730,manual,3803,petrol,,,1.0,65,1,0.0,1
530,61872,opel,corsa,6498,manual,38130,petrol,30.0,55.4,1.4,51,4,0.0,5
531,52548,toyota,c hr,17498,automatic,26078,hybrid,135.0,74.3,1.8,43,3,0.0,2
532,8708,bmw,,32995,semi-auto,10,diesel,145.0,50.4,2.0,77,0,0.0,0
533,19490,ford,focus,14750,manual,10963,petrol,150.0,58.9,1.0,56,0,0.0,1
534,42264,mercedes,gle class,53990,automatic,5000,diesel,145.0,36.7,3.0,,4,0.0,1
535,75456,vw,golf,17800,manual,14237,petrol,,55.4,1.5,98,4,0.0,2
536,28338,ford,kuga,15500,automatic,18339,petrol,235.0,38.2,,57,2,0.0,4
537,3789,audi,a3,20990,semi-auto,28000,diesel,145.0,56.5,2.0,59,3,0.0,3
538,36857,mercedes,glc class,25991,semi-auto,14000,diesel,145.0,40.9,2.0,50,4,0.0,0
539,6266,audi,a3,10582,manual,24055,diesel,20.0,68.9,2.0,71,3,0.0,6
540,48455,skoda,octavia,15790,semi-auto,8944,diesel,145.0,72.4,1.6,92,4,0.0,1
541,72269,vw,tiguan,23998,semi-auto,20698,diesel,160.0,49.6,2.0,63,2,0.0,3
542,19577,ford,fiesta,13000,manual,2554,petrol,145.0,56.5,1.0,92,1,0.0,1
543,29608,ford,focus,9798,manual,39763,diesel,0.0,74.3,1.5,64,6,,
544,35943,mercedes,e class,15999,semi-auto,44704,diesel,150.0,56.5,2.1,92,1,0.0,5
545,46159,mercedes,c class,30500,semi-auto,700,diesel,145.0,64.2,2.0,88,3,0.0,0
546,35099,mercedes,c class,24498,semi-auto,15838,diesel,,,2.0,75,2,0.0,1
547,31161,ford,focus,14560,manual,12372,petrol,,,1.0,52,2,0.0,1
548,46033,mercedes,glc class,29062,automatic,23995,diesel,145.0,47.9,3.0,98,3,0.0,3
549,72325,vw,polo,9000,manual,24312,petrol,20.0,58.9,1.0,40,2,0.0,4
550,72849,vw,sharan,25999,automatic,1144,diesel,145.0,41.5,2.0,88,0,0.0,1
551,25962,ford,kuga,20000,manual,1801,diesel,145.0,38.2,2.0,35,2,0.0,1
552,53577,toyota,prius,19072,automatic,43584,hybrid,135.0,235.0,2.8,54,1,0.0,2
553,46082,mercedes,gla class,17863,automatic,28483,diesel,125.0,56.5,2.1,83,2,0.0,4
554,44059,mercedes,c class,21958,semi-auto,14105,diesel,145.0,61.4,2.1,73,0,0.0,3
555,31496,hyundai,i10,8500,manual,9031,petrol,145.0,57.7,1.2,58,2,0.0,2
556,54958,toyota,auris,12495,automatic,16576,petrol,20.0,61.4,,75,4,0.0,3
557,38317,mercedes,e class,17990,automatic,39000,diesel,30.0,65.7,2.0,63,3,0.0,9
558,37817,mercedes,e class,28452,semi-auto,33,diesel,145.0,65.7,2.0,47,0,0.0,1
559,476,audi,a4,12490,manual,65000,diesel,20.0,72.4,2.0,75,0,0.0,4
560,75032,vw,passat,8998,manual,76246,diesel,20.0,,1.6,43,0,0.0,5
561,34377,hyundai,ioniq,19495,automatic,4328,hybrid,135.0,78.5,1.6,50,3,0.0,1
562,52465,toyota,auris,12000,automatic,86980,hybrid,0.0,78.5,1.8,34,4,0.0,3
563,30265,ford,fiesta,15910,manual,5752,petrol,145.0,58.9,1.0,93,3,0.0,1
564,67294,vw,sharan,21350,semi-auto,19549,diesel,145.0,54.3,2.0,55,4,0.0,2
565,74496,vw,golf,16291,semi-auto,13021,diesel,145.0,54.3,1.6,51,0,0.0,1
566,45634,mercedes,c class,25299,semi-auto,4004,petrol,,,,41,4,0.0,1
567,7479,bmw,3 series,14795,automatic,70250,hybrid,0.0,134.5,2.0,77,0,0.0,4
568,22193,ford,focus,9999,manual,29389,diesel,,27.7,1.5,85,4,0.0,5
569,22138,ford,fiesta,7200,manual,33625,diesel,0.0,78.5,1.5,34,0,0.0,4
570,66515,vw,golf,26295,semi-auto,3996,petrol,145.0,43.5,1.5,93,4,0.0,1
571,60138,opel,viva,5340,manual,52699,petrol,20.0,62.8,1.0,52,1,0.0,4
572,62635,opel,insignia,7990,manual,48534,diesel,0.0,76.3,2.0,58,0,,5
573,20078,ford,fiesta,9797,manual,24138,petrol,145.0,62.8,1.0,54,3,0.0,3
574,66005,vw,polo,9622,manual,27997,petrol,20.0,60.1,1.0,38,0,0.0,3
575,22965,ford,focus,19000,manual,4800,petrol,145.0,45.6,1.5,87,0,0.0,1
576,66269,vw,passat,9498,manual,60358,diesel,20.0,68.9,2.0,80,3,0.0,5
577,48062,skoda,fabia,7991,manual,12733,petrol,20.0,60.1,1.2,33,0,0.0,3
578,40895,mercedes,,14450,semi-auto,34000,diesel,,,2.1,94,2,0.0,4
579,14624,bmw,4 series,28480,semi-auto,7384,diesel,145.0,51.4,3.0,43,2,0.0,1
580,42647,mercedes,e class,24749,semi-auto,15083,diesel,145.0,72.4,2.0,85,2,0.0,1
581,48717,skoda,fabia,15495,automatic,5089,petrol,145.0,61.4,1.0,98,1,0.0,1
582,30079,ford,galaxy,16990,manual,50446,diesel,125.0,56.5,2.0,79,4,0.0,3
583,10137,bmw,5 series,21995,automatic,18820,diesel,145.0,65.7,2.0,126,4,0.0,3
584,38107,mercedes,glc class,28999,semi-auto,28478,diesel,150.0,56.5,2.1,62,1,0.0,3
585,19151,ford,focus,12295,manual,14288,petrol,299.473503908807,88.3,1.0,88,0,0.0,3
586,31235,ford,ka+,8591,manual,13319,petrol,145.0,48.7,1.2,89,2,0.0,2
587,14544,bmw,m3,38000,semi-auto,14894,petrol,300.0,34.0,3.0,32,1,0.0,3
588,42544,mercedes,glc class,29750,automatic,13460,diesel,150.0,56.5,2.1,88,4,0.0,1
589,55042,toyota,yaris,10990,automatic,18315,petrol,145.0,60.1,1.5,83,0,0.0,3
590,42947,mercedes,gle class,54885,automatic,10516,diesel,145.0,,3.0,94,4,0.0,
